ID	tweet	label	cleaned_text	translated
ig_train_04468	@user @user @user @user @user @user @user @user @user @user @user Ọkwa anyị nọ ya	neutral	Ọkwa anyị nọ ya	The grade we are
ig_train_04469	Nwanne umu Kari😍 Ana akukwa aka ebea👏 https://t.co/RxF0Wbeh13	neutral	Nwanne umu Kari Ana akukwa aka ebea	The sister of the children to a steady
ig_train_04470	Anaghi eji ihe eji agba nti agba anya https://t.co/GdqZKxdUV3	neutral	Anaghi eji ihe eji agba nti agba anya	Are not used to be used for
ig_train_04471	Ụlọ gi adiri la solid with 9"""" https://t.co/e8QjTxZu0P	neutral	Ụlọ gi adiri la solid with	Your room is to be la solid with
ig_train_04472	KEKE-Uber di Na ABA #Abia #aba #Uber #Styledoctor #Transportation #taxi @user New GRA, Port Harcourt https://t.co/QIXtxt1K1z	neutral	KEKEUber di Na ABA Abia aba Uber Styledoctor Transportation taxi  New GRA Port Harcourt	Medikerber is in no longer foreign styleductor transcriptation taxi New Year Port Harcourt
ig_train_04473	@user @user @user @user @user Ọkwa ùnu na achị anyị bụ ụmụ nwoke 😁.	neutral	Ọkwa ùnu na achị anyị bụ ụmụ nwoke	The status of your rule is guys
ig_train_04474	@user @user @user @user @user @user @user @user @user @user @user @user @user Kedu ubochi anyi na atu anya Ewu na Okuko anyi respectively	neutral	Kedu ubochi anyi na atu anya Ewu na Okuko anyi respectively	What day do we look forward to our goats and horses
ig_train_04475	@user UBA 2069146961 Okwu Daniel c.	neutral	UBA  Okwu Daniel c	The great word Daniel C
ig_train_04476	Bia ka m tuba gi ime .	neutral	Bia ka m tuba gi ime	Come to tube you to do
ig_train_04477	I lie my money na ebere adiro ya! Onye nwe ego nwe MBA!!! https://t.co/2ByNQEALBy	neutral	I lie my money na ebere adiro ya Onye nwe ego nwe MBA	I liin my monnon and mercy with the owner of the country
ig_train_04478	@user @user A bu m onye Isiala Mbano. Nke di na Imo steeti	neutral	A bu m onye Isiala Mbano Nke di na Imo steeti	I'm the nationality of the nationality that iMo state
ig_train_04479	@user @user Asi o wu onye gara ahia ma ihe ahia n'azu	neutral	Asi o wu onye gara ahia ma ihe ahia nazu	WE ARE MAKE THE PROVISHERS AND MAZAL
ig_train_04480	@user Biko, in English..... Oburo anti ncha gaara akwukwo okpokpo oyibo, on were ndi gara poly, abiam so!	neutral	Biko in English Oburo anti ncha gaara akwukwo okpokpo oyibo on were ndi gara poly abiam so	Please log in English Susms and Type Poscato Play on Polyge
ig_train_04481	@user @user @user @user @user @user @user @user Ah! Gbahara nna m. Biko, i ga-ano ya echi? Ndi n’eso uzo gi ga bia Ozioma n’ulo gi echi.	neutral	Ah Gbahara nna m Biko i gaano ya echi Ndi n’eso uzo gi ga bia Ozioma n’ulo gi echi	Ah teased my father please you go to her tomorrow all the way you will come to your house tomorrow tomorrow
ig_train_04482	Ọ buzi afọ iri ise kemgbe aluchara agha Bịafra mànà anyị ka na-ekwu màkà yá màkà n'ọdi ezigbo mkpa n'anyi ghọtara ihe kpatara oji mee, ya na ihe ọ na-akuziri anyị. https://t.co/zM5mKXBgnJ	neutral	Ọ buzi afọ iri ise kemgbe aluchara agha Bịafra mànà anyị ka naekwu màkà yá màkà nọdi ezigbo mkpa nanyi ghọtara ihe kpatara oji mee ya na ihe ọ naakuziri anyị	It was about 50 years since we were very important for us to have the reasons for leaving it and what he taught
ig_train_04483	@user @user @user @user @user Nkea bu onye enyeru o shif tuoo ka enye ibe ya https://t.co/IHmdrLZcwe	neutral	Nkea bu onye enyeru o shif tuoo ka enye ibe ya	This is the one who hits her shif too
ig_train_04484	@user Osi no n’tinyekwa Uche n’nwanyi will	neutral	Osi no n’tinyekwa Uche n’nwanyi will	It is like to say to the mind of wil
ig_train_04485	okwu a di ka okwu di tonto gi	neutral	okwu a di ka okwu di tonto gi	This issue is like the words of the husbando
ig_train_04486	Igwekala Ala Ikenga Ekwensu Amadioha Ahia Njoku --|-- CHIUKWU """"odinala ndi Igbo"""" @user Kingdom of Nri https://t.co/C6dLv0zCOn	neutral	Igwekala Ala Ikenga Ekwensu Amadioha Ahia Njoku  CHIUKWU odinala ndi Igbo  Kingdom of Nri	Garden of Devilized by the Devilaosha of Foods
ig_train_04487	😂😂😂. Ndi umu ofe onugbu na abia o. O si no cage. https://t.co/yGhA57P89u	neutral	Ndi umu ofe onugbu na abia o O si no cage	The strange sources are coming from the cage
ig_train_04488	@user OK Nne m.. Ịbụ onye Anambra?	neutral	OK Nne m Ịbụ onye Anambra	Ok my mother is to make an actor
ig_train_04489	Yeah but kanyi na aku alarm ka ndi mmadu mara ka etinye ya n'uche na akuzi umu ha. Okwa ighotara? https://t.co/0w4GyTDd0b	neutral	Yeah but kanyi na aku alarm ka ndi mmadu mara ka etinye ya nuche na akuzi umu ha Okwa ighotara	Yeah BuT Kanya to the people who know to be placed in the nerve and teaching their children understand
ig_train_04490	#NP Obi nwanne @user w/@user n'oge #OBINWANNE	neutral	NP Obi nwanne  w noge OBINWANNE	Np sad sister w noge interview
ig_train_04491	@user 😂😂😂😂😂😂 Na ụmụ ngasi road	neutral	Na ụmụ ngasi road	And the offspring Road
ig_train_04492	#MAKEUNAWAKEUPSHOW WIT @user @user @user #NP ONYE IJE @user #MAKEUNAWAKEUP	neutral	MAKEUNAWAKEUPSHOW WIT    NP ONYE IJE  MAKEUNAWAKEUP	Makakewakupshow wit a Makeunawakup
ig_train_04493	@user Onwe kwa ngwe e na abata obodo? 😐	neutral	Onwe kwa ngwe e na abata obodo	Possion of a collateral
ig_train_04494	@user @user 😂 Ijen uwa.... Ndi ébe anyi si na ' asi na ka'nma nö Oyibo '.	neutral	Ijen uwa Ndi ébe anyi si na  asi na kanma nö Oyibo	Rather to the world the world the world of peanuts we say to the sayings of
ig_train_04495	@user @user @user Cassa, nwanne gi or 😩	neutral	Cassa nwanne gi or	Cassi Sister or
ig_train_04496	Osa Ga Eme https://t.co/CO0C4Gn26q	neutral	Osa Ga Eme	OSA will do
ig_train_04497	Nwa bunye gị ihe marakwa na ịga awunyere ya aka.	neutral	Nwa bunye gị ihe marakwa na ịga awunyere ya aka	Baby moves you and to go to the contact
ig_train_04498	@user @user Lol... Obibia nke Onye nye anyi 😂😂😂	neutral	Lol Obibia nke Onye nye anyi	Lol's first-of the person to us
ig_train_04499	Onye di kwa bu boss? https://t.co/WxkJ84ovzc	neutral	Onye di kwa bu boss	Who is also a boss
ig_train_04500	Even the best marshalled argument are veiled political alliances. Ike unu agwugo m! Ma ndi akwulu ugwo, ma ndi na etili ha mkpu! https://t.co/9sa094r7KH	neutral	Even the best marshalled argument are veiled political alliances Ike unu agwugo m Ma ndi akwulu ugwo ma ndi na etili ha mkpu	Even The Best Marshalled Arguma is Vailed Political Allianes you have been up to me and those who push them out
ig_train_04501	O udi ifea ka anyi na achonu. 😂 https://t.co/5RPhmXlPbv	neutral	O udi ifea ka anyi na achonu	O cuses to get we find
ig_train_04502	@user @user really? Since mgbe one? Nwanne ekekwaa utu ndi ogo....kedu share gi?	neutral	really Since mgbe one Nwanne ekekwaa utu ndi ogokedu share gi	You really dive after one brother
ig_train_04503	#NP agbata obi @user # oge ndi igbo @user https://t.co/0LXwZhl2d0	neutral	NP agbata obi   oge ndi igbo	NP neighbors times of Igbo
ig_train_04504	@user O dika Onye Anambra 🤷🏾‍♀️	neutral	O dika Onye Anambra ‍	O as the Activate
ig_train_04505	Kedu ife aga eme wee meta uwa nma .? https://t.co/Kzh0GXXd03	neutral	Kedu ife aga eme wee meta uwa nma	Which wave is going to make the world
ig_train_04506	echi dị ime,onye ma echi? ọ dị n’aka Chi https://t.co/gI0Z3Pb7M2	neutral	echi dị imeonye ma echi ọ dị n’aka Chi	tomorrow is faster and it is in the hand of the god
ig_train_04507	#Np ndi nwe obodo @user on #MusicFlakes w/ @user #TakeControlTuesday #MusicMarch https://t.co/VzWpSKzUUR	neutral	Np ndi nwe obodo  on MusicFlakes w  TakeControlTuesday MusicMarch	NP Headers on Musicflakes w Takontropted the Musmarch
ig_train_04508	@user K'anyị hapụ ya next month... À kwụ m ụgwọ """"xxxxx"""" last week...	neutral	Kanyị hapụ ya next month À kwụ m ụgwọ xxxxx last week	Let's release her Next Month Mons I pay XXXXX Last Week
ig_train_04509	@user A choro m nke mu.😭	neutral	A choro m nke mu	I want to me
ig_train_04510	@user Bro, anyi a na ese okwu? Ikponyee m nwa, akwuro m gi ugwo? 😁	neutral	Bro anyi a na ese okwu Ikponyee m nwa akwuro m gi ugwo	Bro our arguments to give me a babe
ig_train_04511	@user Ihe imakwa! Anyi Ma nde Aba, Santa Maria things, wunye Azikiwe, Maba Na Willy Campos, sizie Na NACO fepù	neutral	Ihe imakwa Anyi Ma nde Aba Santa Maria things wunye Azikiwe Maba Na Willy Campos sizie Na NACO fepù	More commonly no longer sleeps in Santa Maria Thirdarted Amikiwe Meba and Willy Campos Set and Naco Fell
ig_train_04512	@user 😂😂😂 Nooo. It's not, just that ndi ebé anyi na më travel na ogbu'a/onwa December 😁😁 Ighota gwo?	neutral	Nooo Its not just that ndi ebé anyi na më travel na ogbuaonwa December  Ighota gwo	Nooo ITS you just Thail We with myëw Trader Mown Interested
ig_train_04513	Kedu onye ga-abu oyi m o? (×3) Onye ga-abu oyi m o?	neutral	Kedu onye gaabu oyi m o × Onye gaabu oyi m o	Who is my cold o × - my cold
ig_train_04514	@user Oha Dike ndi Igbo	neutral	Oha Dike ndi Igbo	The Guest of Master
ig_train_04515	Igbo man ebute gọ Ike https://t.co/O2Lam26OXH	neutral	Igbo man ebute gọ Ike	Igbo Man as a gift
ig_train_04516	@user Please I can remember when I last heard the word ogbú na mkpò. Biko, i bù onye Akwaeze, Adazi, Obeledu or Neni?	neutral	Please I can remember when I last heard the word ogbú na mkpò Biko i bù onye Akwaeze Adazi Obeledu or Neni	Please You Can Raise The Last Hard The Wide The Wide The Wide The Wide The Settlement Please Hall the Great Person Conference
ig_train_04517	@user @user @user @user @user @user @user Nga atụ down nà Awka kà mmalu nke na eme dia.	neutral	Nga atụ down nà Awka kà mmalu nke na eme dia	Prophecy STOP IN THE BAD AWARDS
ig_train_04518	E ga ekwe ka m rie gi oru?	neutral	E ga ekwe ka m rie gi oru	I will be allowed to work
ig_train_04519	@user @user @user @user @user @user @user @user @user @user @user @user Daalụ. Nwata ahụ bụ Odee. Nye ya otu n'ime ndị a ; Ọgazị Amaka, Ikuku Ụgụrụ, maọbụ Onye loro Mkpụrụ Ụdara.	neutral	Daalụ Nwata ahụ bụ Odee Nye ya otu nime ndị a  Ọgazị Amaka Ikuku Ụgụrụ maọbụ Onye loro Mkpụrụ Ụdara	Thank you the screw to him one of these goose
ig_train_04520	@user Ezigbo ajụjụ dị omimi.	neutral	Ezigbo ajụjụ dị omimi	A very mysterious question
ig_train_04521	@user @user Ịfụro ka afọ gi ra... Ina a form flat tummy geng.	neutral	Ịfụro ka afọ gi ra Ina a form flat tummy geng	Blowing you year to get a formal form of tummy geng
ig_train_04522	@user 😂😂😂😂😂😂😂. Eee, ọ nwere nwunye na ụmụ abụọ. Ọ dịkwa related nwanne m. Onye ajụjụ anaghị efu ụzọ😂	neutral	Eee ọ nwere nwunye na ụmụ abụọ Ọ dịkwa related nwanne m Onye ajụjụ anaghị efu ụzọ	Yes she has a wife and two children and also related my brother's questionnaire
ig_train_04523	Onye bu nna unu? 😂😣😂 https://t.co/oubyHNntLm	neutral	Onye bu nna unu	Who is your father
ig_train_04524	@user @user Ọ sị nnọọ """"shake eet!, shake eet!!"""" Nwanne, Igbotic accent dịgodị sexy!!! ❤️	neutral	Ọ sị nnọọ shake eet shake eet Nwanne Igbotic accent dịgodị sexy	He quite shake eth shake eeth brother Igbo ACCECT accurately
ig_train_04525	@user @user Nwanne welu oche ka enye gị nke gị 😁	neutral	Nwanne welu oche ka enye gị nke gị	Brother welcomes a seat to give you your
ig_train_04526	@user Agu adighi Egbu Agu. 🥰🥰	neutral	Agu adighi Egbu Agu	Long is not hungry
ig_train_04527	@user Lekwa nwanne anyi nke obele.. Onyedi na atu gi egwu.. Asim kamu gbachi gi nkiti before asi na mmadu jidere nwanne ya nke obelle kuwapu ya isi	neutral	Lekwa nwanne anyi nke obele Onyedi na atu gi egwu Asim kamu gbachi gi nkiti before asi na mmadu jidere nwanne ya nke obelle kuwapu ya isi	Behold the daughter of the daughter who fears me I am smoked to keep his brother from Oballe
ig_train_04528	Okwu ego k'am nekwu.. Ejiro fine boy akpata ego.. Okolobia ga kpata ego na ego bu mma nwoke.	neutral	Okwu ego kam nekwu Ejiro fine boy akpata ego Okolobia ga kpata ego na ego bu mma nwoke	Comment Word Kam Types of Fine Boy Wake Up Was Financial and Money Beauty
ig_train_04529	@user Ụmụaka juru ebe a	neutral	Ụmụaka juru ebe a	Children are full here
ig_train_04530	#NP Ndi Ogiliga Walu Na Nwa by Chief Dr Oliver De Coque #IgboHighLifeRequestShow with Nwachinemerie, AdaN'liUkwuAnu #1047SMAFM https://t.co/HtQhxOqgpu 09091111049 08093331067 08177771049 08188881067 SMS/Whatsapp 08094441067	neutral	NP Ndi Ogiliga Walu Na Nwa by Chief Dr Oliver De Coque IgboHighLifeRequestShow with Nwachinemerie AdaNliUkwuAnu SMAFM      SMSWhatsapp	NP Indiaga Walu and Black Dr Oliver de CoquellafeQuestsheast with Younginerie Adanshow
ig_train_04531	@user @user Da one no need wait. Ya fuo ikuku	neutral	Da one no need wait Ya fuo ikuku	Ca nied nied her fua the air
ig_train_04532	@user Ana ata azu mgbe obula na	neutral	Ana ata azu mgbe obula na	A fish whenever and
ig_train_04533	@user Emeka, I nò nso?	neutral	Emeka I nò nso	Makes a close
ig_train_04534	Ke kwanu nke bu inyem number na adighi aga? Umunwanyi bu the real SCUM😠	neutral	Ke kwanu nke bu inyem number na adighi aga Umunwanyi bu the real SCUM	Taste that is to give me the Number that doesn't go women is the Real Scum
ig_train_04535	@user Ihe ndị na-eri ka ndị na-asọ. #IluIgbo #IgboAmaka	neutral	Ihe ndị naeri ka ndị naasọ IluIgbo IgboAmaka	What people who have suffered as the Gardener
ig_train_04536	How @user line up against us Okeke Onyinyechukwu 31 (GK) Mbadi Amanda uju 7 Igwe Uzoamaka 13. Favour Emmanuel 24 Famuditi Oluwakemi 6 Esther Udegde 5 Olaiya Barakat 9. Bokiri Joy 8 Anjor Mary 40 Ottah Celine 20. Ileheri Ayuba 35	neutral	How  line up against us Okeke Onyinyechukwu  GK Mbadi Amanda uju  Igwe Uzoamaka  Favour Emmanuel  Famuditi Oluwakemi  Esther Udegde  Olaiya Barakat  Bokiri Joy  Anjor Mary  Ottah Celine  Ileheri Ayuba	How Lin Leest US Oke GK virus oven Instuation Lovuours Emmer Kuka Nayhara Nayhara
ig_train_04537	lol Igbo girls don't play sha, ha anaghi eme ihe umuaka. So, ijikwa ego?	neutral	lol Igbo girls dont play sha ha anaghi eme ihe umuaka So ijikwa ego	LOL Book Girls Dont Play Shall they don't do what you do with the children
ig_train_04538	@user @user @user O di mma. Ngwa sorom Ada~Igbo.	neutral	O di mma Ngwa sorom AdaIgbo	It's nice app to have the rest of me
ig_train_04539	An Igbo adage says.. """"Onye ulo ya na agba oku, anaghi achu oke"""". https://t.co/Gq7PywEAif	neutral	An Igbo adage says Onye ulo ya na agba oku anaghi achu oke	Igbo Says who's the household in the calls are not great
ig_train_04540	@user As in eh!! Okwa Ezigbo OYO!!!	neutral	As in eh Okwa Ezigbo OYO	ALL YOU WANT SHOW
ig_train_04541	Nwanne eeeh ego Obi Cubana enwego afụ ọnụ 🙄 Ọ bụrụzi ego ụmụ azi	neutral	Nwanne eeeh ego Obi Cubana enwego afụ ọnụ  Ọ bụrụzi ego ụmụ azi	Sister HaHana's bonus cubana if the earlier
ig_train_04542	@user @user Ngwanu kpozie ya """" Ulo ahia Akwukwo""""	neutral	Ngwanu kpozie ya  Ulo ahia Akwukwo	The software hits a bookback
ig_train_04543	@user Na ekwu sö okwu 😂	neutral	Na ekwu sö okwu	And say sö words
ig_train_04544	@user @user Afia onye ma anya ya	neutral	Afia onye ma anya ya	The one and his eyes
ig_train_04545	@user @user Show dem ibu egwu n’ukwu🙌🏾	neutral	Show dem ibu egwu n’ukwu	Show Dem Biggest Muscles
ig_train_04546	@user @user @user nnaa, ihe a okwu ndi fulu onwe ha na anya. Chelugodi one side.	neutral	nnaa ihe a okwu ndi fulu onwe ha na anya Chelugodi one side	The Challenge of the Humo Humbers in the eyes of the one one side
ig_train_04547	@user: IPOB etieela mkpu ọhụrụ https://t.co/TNrS2Ij930""@user	neutral	IPOB etieela mkpu ọhụrụ	IPob beats new alarm
ig_train_04548	@user @user @user @user Kedụ ife abuja boys mere gi?	neutral	Kedụ ife abuja boys mere gi	How do you have to go to booys?
ig_train_04549	Kedu ihe mmadu melu ndi ugwu biko nu https://t.co/FooE0DH17Q	neutral	Kedu ihe mmadu melu ndi ugwu biko nu	What is the population of the mountains please hear
ig_train_04550	Ubochi ndi nwe nta ka ha nwe ngwa ogu.	neutral	Ubochi ndi nwe nta ka ha nwe ngwa ogu	The minimum of the minimum estimated
ig_train_04551	This is called Liberation. Ana asa the nwa ahụ site na ike nke mmụọ nsọ. https://t.co/j3tErARemi	neutral	This is called Liberation Ana asa the nwa ahụ site na ike nke mmụọ nsọ	This Is Called Liberation Ancha Account by the Power of the Holy Spirit
ig_train_04552	Nna nkwobi m ta kita ba agba anya mmiri, too good 😩😩	neutral	Nna nkwobi m ta kita ba agba anya mmiri too good	My father ta kita barks to grow water
ig_train_04553	@user Emego m ife m kwesịrị ime! Buluzia!	neutral	Emego m ife m kwesịrị ime Buluzia	I'm moved to fly I should do Buluzia
ig_train_04554	@user I bu onye nne?	neutral	I bu onye nne	You are a mothers
ig_train_04555	M na-acho ihe nga iji tuo ndu mmanu"" - @user	neutral	M naacho ihe nga iji tuo ndu mmanu	I will not boost the junction to throw life
ig_train_04556	Chai chai! O mmadu ka o Mami water mulu Ife?? https://t.co/Mc7fnAs56K	neutral	Chai chai O mmadu ka o Mami water mulu Ife	Chai chai it's a person to mamma water
ig_train_04557	#Np Okwu dili @user w/ @user n'oge #OBINWANNE	neutral	Np Okwu dili  w  noge OBINWANNE	Np words dolle w Noge Ihenna
ig_train_04558	Ahia ọma na ere onwe ya! https://t.co/Jk2BekTzt2	neutral	Ahia ọma na ere onwe ya	Good trade with self-seller
ig_train_04559	Iku aka Ime ego (secretly igba nkwu by eme ya n'ego) White wedding (court wedding) https://t.co/oCSwd1gPOc	neutral	Iku aka Ime ego secretly igba nkwu by eme ya nego White wedding court wedding	Heading To Cages Promptly Paying by Having It Goo White Wedding Court
ig_train_04560	@user Awụm nwa afọ Ụmụlọlọ nke di na Amaegbu.	neutral	Awụm nwa afọ Ụmụlọlọ nke di na Amaegbu	SPIME AM YEARS ATTHING AFTER
ig_train_04561	@user @user Obodo ndi azu ite n'ezie	neutral	Obodo ndi azu ite nezie	The city of fishermals are correct
ig_train_04562	Ụmụ Otu nkwọ 🤣🤣🤣 Agụ adịghị eri Agụ @user always flourishing our street 🤣 https://t.co/mElIpla0F6	neutral	Ụmụ Otu nkwọ  Agụ adịghị eri Agụ  always flourishing our street	The papers do not eat always flourishing abreat
ig_train_04563	@user @user Yesso onye ebe ki bu. Anambra too	neutral	Yesso onye ebe ki bu Anambra too	Yeso the kitchen kin is idbra
ig_train_04564	@user Ezi oge di obere 🕺🏽🕺🏽🕺🏽	neutral	Ezi oge di obere	Good time is small
ig_train_04565	Na eziokwu ha kwesiri iyo #Ndigbo #Biafra ayiyo maka ama ugha ha gbara megide anyi #FreeNnamdiKanuNow ✊✊ https://t.co/HzKjSZ99gq	neutral	Na eziokwu ha kwesiri iyo Ndigbo Biafra ayiyo maka ama ugha ha gbara megide anyi FreeNnamdiKanuNow	The fact they should have seen to look accounts for a false apology for a false pussy for us freenature
ig_train_04566	@user Dem no get omenala	neutral	Dem no get omenala	Dem No GET Custom
ig_train_04567	@user God’s willing is on repeat,before iburu oga,iga amu olu. That one loud Ezege igbo niile 🔉🔉	neutral	God’s willing is on repeatbefore iburu ogaiga amu olu That one loud Ezege igbo niile	God's Willing is On RepetBelore to carry the GoneGa Ignore That One Loud Egge
ig_train_04568	Bia @user @user @user @user @user @user @user ike a na agwu kwa ndi PDP https://t.co/i3pT8ZgXY6	neutral	Bia        ike a na agwu kwa ndi PDP	Come to a pard
ig_train_04569	@user Ji Mmiri oku 😍😍😍😍	neutral	Ji Mmiri oku	Used to burn
ig_train_04570	Amara Nke onye.....	neutral	Amara Nke onye	The Grace of the One
ig_train_04571	@user @user bros kwugodi one saide fes.......a na ekwu okwu alert, i na akpo coins. Dem tell u say 504 and S Class na mate?	neutral	bros kwugodi one saide fesa na ekwu okwu alert i na akpo coins Dem tell u say  and S Class na mate	Bros interpret the One Same Seller to Speak Cools Dem Tall u Say and Sy and Mate
ig_train_04572	Cheta kà I nonyere anyị n'ubochi nke abụọ n'ọnwa ọgọọst mà ọ kuọ elekere nke ise nke mgbede. Kpọrọ ụmụnne gị bia, ha na ndị enyi gị.😊	neutral	Cheta kà I nonyere anyị nubochi nke abụọ nọnwa ọgọọst mà ọ kuọ elekere nke ise nke mgbede Kpọrọ ụmụnne gị bia ha na ndị enyi gị	Remember the Lord minimizes us in the second time of the fifth of the evening, and called them to your friends
ig_train_04573	@user @user Kà zi ndị oga agba??	neutral	Kà zi ndị oga agba	STELS GOLDS
ig_train_04574	@user @user Ngwa kowaa ihe afa gi putara !!! https://t.co/52bITqyoPY	neutral	Ngwa kowaa ihe afa gi putara	Application of your magic meaning
ig_train_04575	@user Chere kam sendiri gị message na WhatsApp	neutral	Chere kam sendiri gị message na WhatsApp	Wait for me Sandii your Message in WhatsApp
ig_train_04576	@user Ife eji abu onicha erica	neutral	Ife eji abu onicha erica	To use is Erica
ig_train_04577	@user Ebele na eme nwa ịga akọ nye ife na ime ya... 😁😁	neutral	Ebele na eme nwa ịga akọ nye ife na ime ya	Above and baby to go to fly and do it
ig_train_04578	@user @user @user @user @user @user @user @user @user @user @user Nwanne gị apụta go nà ịrụ ọgụ	neutral	Nwanne gị apụta go nà ịrụ ọgụ	Your sister appears to fight
ig_train_04579	Okwu na eso akuko https://t.co/yCR6BhXLGz	neutral	Okwu na eso akuko	Words and social
ig_train_04580	#NP: onye isi by @user #floinspired w/ @user @user https://t.co/1DaCijQrOG	neutral	NP onye isi by  floinspired w	Np leader by floilspired w
ig_train_04581	@user Lord ndi ebe🤣🤣🤣🤣	neutral	Lord ndi ebe	Lord People where
ig_train_04582	@user @user yaaay nwanu lunch plans sorted biko nye m address ka ndi kwa sure, I no get car	neutral	yaaay nwanu lunch plans sorted biko nye m address ka ndi kwa sure I no get car	Yaaay Lunch Lunch Plans Sorted Please give me Address to Sure I'm get car
ig_train_04583	@user 😂😂😂 Onwero onye na akpo gi jare	neutral	Onwero onye na akpo gi jare	Someone who calls you to Jare
ig_train_04584	Mgbe onye ji teta ura bu ututu ya... Mgbe obuna igwe ji teta ura bu ututu.. (Ibo proverb)	neutral	Mgbe onye ji teta ura bu ututu ya Mgbe obuna igwe ji teta ura bu ututu Ibo proverb	When a person who has wake up is the morning after the sun's day i wake up the morning proverb
ig_train_04585	Lol. Nnaa jiri uche gị na e tweetunu bikonu https://t.co/jEVGwuFfdp	neutral	Lol Nnaa jiri uche gị na e tweetunu bikonu	Lol fender with your mind that e tweet honey please
ig_train_04586	@user @user Ọzọ pulu enyi na be mandela	neutral	Ọzọ pulu enyi na be mandela	Another Pula Friend and Bo Mandela
ig_train_04587	@user @user @user @user @user @user Mana ka njuo biko..... Umu ọma niina ọbụ ya ka nwoke ga eji ṅụọ ofu nwanyị biko nụ za nụ mụ ajụjụ a @user @user @user @user 😀😀	neutral	Mana ka njuo biko Umu ọma niina ọbụ ya ka nwoke ga eji ṅụọ ofu nwanyị biko nụ za nụ mụ ajụjụ a	But let's see the good boys to drink this woman please hear this question
ig_train_04588	@user Ngwanu... Kedu mgbe anyị ga aga	neutral	Ngwanu Kedu mgbe anyị ga aga	Accessible when we go
ig_train_04589	@user ụwa a dị ụtọ, onye ọ bụla na-emebi m, ọ ga-arụzi ya. Ur brain fit?🙄	neutral	ụwa a dị ụtọ onye ọ bụla naemebi m ọ gaarụzi ya Ur brain fit	This world is sweet to everyone I'm breaking me to ur brain fit
ig_train_04590	@user Okirikiri ka ana agba ụkwụ ose, anaghị ari ya elu.	neutral	Okirikiri ka ana agba ụkwụ ose anaghị ari ya elu	Circle as a pepper is not covered
ig_train_04591	Gba gam gbom... Ụmụ nne m na ụmụ nna m. Nzukọ anyị ga a dị go dị hot. Ọ ga acha ọkụ. Bịa kwa nụ ka anyị nwu oñu ka ụmụ nwanne... Gba gam gbom... Gbom gbom gbom https://t.co/Re1sjyE4rm	neutral	Gba gam gbom Ụmụ nne m na ụmụ nna m Nzukọ anyị ga a dị go dị hot Ọ ga acha ọkụ Bịa kwa nụ ka anyị nwu oñu ka ụmụ nwanne Gba gam gbom Gbom gbom gbom	Encouraging my grandmother and my grandparents of my grandparents we will be a Hooth and the nings will make me die
ig_train_04592	@user Ke otu osi alu olu nne?😩	neutral	Ke otu osi alu olu nne	On the way the mother is married
ig_train_04593	@user Ka nna àgwà gi	neutral	Ka nna àgwà gi	May the father's attitude
ig_train_04594	The reason they will work so hard to remain rich , best education and network. Odikwa egwu. Agwa ogbenye ife ana-eme nwere akpata ego, Osi ka ohara ka oha https://t.co/Nv7Gkc6phu	neutral	The reason they will work so hard to remain rich  best education and network Odikwa egwu Agwa ogbenye ife anaeme nwere akpata ego Osi ka ohara ka oha	The reson these wils do you have Hard to Remain Rich Best Best Education and Network Veruation to Reach Poor Preach Providants are generated.
ig_train_04595	@user @user @user @user @user @user Ah! Mazi Biko gwam ihe ha mere	neutral	Ah Mazi Biko gwam ihe ha mere	AH, please tell me what they did
ig_train_04596	@user esoro go’m gi, ngwa so be’m 😂	neutral	esoro go’m gi ngwa so be’m	Go to Ga'm your app that is like you'm
ig_train_04597	This song make sense Maka Chii , Onwelu onye gwọrọ ọgwụ ubiam.. Ubiam aburo kwanu ezigbo afa.. Nwannem jee chuba ego.. https://t.co/Hn7oTRL28x	neutral	This song make sense Maka Chii  Onwelu onye gwọrọ ọgwụ ubiam Ubiam aburo kwanu ezigbo afa Nwannem jee chuba ego	This song Makeke Sense for a chief chief person of my medicine is a real sample my sister
ig_train_04598	Aughta'm uguru afo nka.....O di egwu 😱 😱 😱	neutral	Aughtam uguru afo nkaO di egwu	Augha I've been awesome
ig_train_04599	NP apiriwa @user #k""""anyinoria na oge ndigbo @user @user	neutral	NP apiriwa  kanyinoria na oge ndigbo	Syciurian and the moment
ig_train_04600	@user Ndi Ahia jury there😩😩😩	neutral	Ndi Ahia jury there	Jury Customer
ig_train_04601	#Igbotic build 😍 Lekwa ya anya nke ọma maka na anaghị ahụ ugo kwa daa. https://t.co/djpdVFReBl	neutral	Igbotic build  Lekwa ya anya nke ọma maka na anaghị ahụ ugo kwa daa	Ignic ild looks so well for that not seeing the lift too
ig_train_04602	@user 😁😁😁 Egwu a dịkwa behuge!	neutral	Egwu a dịkwa behuge	This song is also a Behure
ig_train_04603	@user @user Ya wuru onye Ugwu? 🤣🤣🤣🤣🤣🤣🤣🤣	neutral	Ya wuru onye Ugwu	He built a mountain
ig_train_04604	@user @user 😂😂😂 Ka m na agwa kwa gi o	neutral	Ka m na agwa kwa gi o	Let me tell you o
