ID	tweet	label	cleaned_text	translated
twi_train_01467	anka wo ma y3 kcce3 anka obia nti wo nka 😹	neutral	anka wo ma y kcce anka obia nti wo nka	You would give y kcce to someone else so you feel
twi_train_01468	3noma yafamu wo wiase eny small pae y3 kronfo na ya twa wall bo akata fris3 y3ni ball playman life yenda	neutral	noma yafamu wo wiase eny small pae y kronfo na ya twa wall bo akata fris yni ball playman life yenda	Noma you're through the world And small pae we are holy and we cut the shoe veoil
twi_train_01469	😂 😂 3y3 me huŋ mpo	neutral	y me huŋ mpo	y huŋ even
twi_train_01470	ass no di333 aka kakra oo	neutral	ass no di aka kakra oo	The AsS is a little more than a little
twi_train_01471	wabɔ sɛ takyiman bayerɛ	neutral	wabɔ sɛ takyiman bayerɛ	he has played like a tsyman
twi_train_01472	agya bi wu agya bi tease nanso 3na bi wu a wasem y3 mb🥺	neutral	agya bi wu agya bi tease nanso na bi wu a wasem y mb	A father die
twi_train_01473	eiiiii momma tekno fuo no nye adwuma	neutral	eiiiii momma tekno fuo no nye adwuma	Eiiii let the tekno of the work
twi_train_01474	kube yɛ ¢5 wɔ kumasi🤔🤔🤔🤔🤔🤔	neutral	kube yɛ ¢ wɔ kumasi	Cube is ¢ kuasi in Kumasi
twi_train_01475	alonso ne mogya hyew	neutral	alonso ne mogya hyew	Aloloso his blood burning
twi_train_01476	ei na wer i dey	neutral	ei na wer i dey	Ei the ber i dey
twi_train_01477	ow nti kabutey dier nka hon bi anaa 😂😂😂😢	neutral	ow nti kabutey dier nka hon bi anaa	ow why kabutey dier is no bone or
twi_train_01478	ei na wo b3 ka s3 wenni yɛ wo ya 😂	neutral	ei na wo b ka s wenni yɛ wo ya	ei and you b say we're doing you yare
twi_train_01479	3to no nso ah memp3	neutral	to no nso ah memp	to no ah memp
twi_train_01480	mu suro koti nsu oooo 😂😂😂😂	neutral	mu suro koti nsu oooo	in your fear koti water oooo
twi_train_01481	moapamo 3ka asan akfa 3ka paaaa anaa sake of werner ne kai nti na ɔmo de pressure ɛkɔ sign dutch coach no anaa🤣😂🤣	neutral	moapamo ka asan akfa ka paaaa anaa sake of werner ne kai nti na ɔmo de pressure ɛkɔ sign dutch coach no anaa	Mooko says the repa
twi_train_01482	nti obiaaa nti mi ahhhh	neutral	nti obiaaa nti mi ahhhh	Why I ahhhhhhhhhhhhhhhh
twi_train_01483	lol wahu jodel gyae ka kraa😂😂	neutral	lol wahu jodel gyae ka kraa	Lol has seen Jodel stop crazy crazy
twi_train_01484	wonyaa3 a anka wop3 nanso wonya	neutral	wonyaa a anka wop nanso wonya	wonyaa a anka wop nanso wonya
twi_train_01485	ft 👑 ohia official video stream here ↪ ohia ma me ky3 1don 1man 1stand ohia ma me ky3 1 gun 1man 1stand ohia ma me ky3	neutral	ft  ohia official video stream here ↪ ohia ma me ky don man stand ohia ma me ky  gun man stand ohia ma me ky	You
twi_train_01486	mo nka window no 3nto ne knso😹😹	neutral	mo nka window no nto ne knso	You don't touch its knso
twi_train_01487	ayɛ mpo aka whonna bɛyɛ	neutral	ayɛ mpo aka whonna bɛyɛ	it's even a whonn
twi_train_01488	3no nso de3 anka 3fa meho ben 🤧	neutral	no nso de anka fa meho ben	would also have taken me be ben
twi_train_01489	eiii nti timooooo asa ewiase	neutral	eiii nti timooooo asa ewiase	Eiii so timoooo is a world
twi_train_01490	yagyae sika hasnt eaten since morning dede nkoaaaa 😂💔	neutral	yagyae sika hasnt eaten since morning dede nkoaaaa	Yoma for money Hast eAten siling morning devis
twi_train_01491	s3 anka wop3 as3m aka 3y3 vangelist na abor wo mmum	neutral	s anka wop asm aka y vangelist na abor wo mmum	If you would like a word to say we'
twi_train_01492	ei asi enti min ka ho bi	neutral	ei asi enti min ka ho bi	ei So I'm not involved in
twi_train_01493	yesu ayie korea yan y3 na sasa bonsam jams 😂😂	neutral	yesu ayie korea yan y na sasa bonsam jams	Jesus a Korean yan y sasa Devil Jams
twi_train_01494	🎶 o hwie ngu foforɔ gu me kraa mu me nneɛ a ewu nyinaa nya nkwa bio waewae mani so aboɔ ma me nhu ɔhene no sɔ ogya wɔ me kra mu 🎶	neutral	o hwie ngu foforɔ gu me kraa mu me nneɛ a ewu nyinaa nya nkwa bio waewae mani so aboɔ ma me nhu ɔhene no sɔ ogya wɔ me kra mu	O
twi_train_01495	gyai ayie se3 no na y3 oman no de3 woawuo de3 woawu na aka yenso	neutral	gyai ayie se no na y oman no de woawuo de woawu na aka yenso	Gyai Hye se no and y y y yan the nation to death and left us with us
twi_train_01496	wo nim brɛ woa brɛ afuomu ha aaaaa 😂😂😂😂	neutral	wo nim brɛ woa brɛ afuomu ha aaaaa	You know how to go here aaaaaa here aaaaa
twi_train_01497	madam madam madam gyaiii saa wai	neutral	madam madam madam gyaiii saa wai	Madam madam Gyaiii so
twi_train_01498	akatua asem na wabo so hmmm santo yi nano ma me	neutral	akatua asem na wabo so hmmm santo yi nano ma me	Rece
twi_train_01499	educated pastors i come against you foul spirit in jesus name ankɔ sukuufoɔ no bayi bonsam biara yesu mogya nka wanim yɛ frɛ ɔsoro gya ɔsoro agradaa ɛnka wanim hmm boiɛ😒	neutral	educated pastors i come against you foul spirit in jesus name ankɔ sukuufoɔ no bayi bonsam biara yesu mogya nka wanim yɛ frɛ ɔsoro gya ɔsoro agradaa ɛnka wanim hmm boiɛ	Educors I Come Against You Foul Spirit in Jesus Name does
twi_train_01500	ahoɔyaa yɛ wo dɛ dodo aahba	neutral	ahoɔyaa yɛ wo dɛ dodo aahba	Appendix is your joy aahba
twi_train_01501	ɔpɛ sɛ ɔkyerɛ sɛ kanye yɛ special nti ɔnim ɔnoa ne next moves and way forward but ɔno sarkodie no deɛ adwuma no paa na ɔyɛ no more	neutral	ɔpɛ sɛ ɔkyerɛ sɛ kanye yɛ special nti ɔnim ɔnoa ne next moves and way forward but ɔno sarkodie no deɛ adwuma no paa na ɔyɛ no more	He wants to prove that it is a special so he knows he is the one his Forward But his Sarkodie he does the more things more
twi_train_01502	y3nka kayer3 wo ay3 s3 obaa wnim aduane noa no 3nye d3 nso na wgye hon 😏	neutral	ynka kayer wo ay s obaa wnim aduane noa no nye d nso na wgye hon	We don't you aye s woman know
twi_train_01503	ɛnti wu kɔ makola anaa kantamanto anaa agbogblishie dwa su aahɔmu ka english anaa	neutral	ɛnti wu kɔ makola anaa kantamanto anaa agbogblishie dwa su aahɔmu ka english anaa	So you die a rash of the makola
twi_train_01504	odo kakra sika kakra op3 adepa nnso osuro abuoden woy3 chisel mr solomon	neutral	odo kakra sika kakra op adepa nnso osuro abuoden woy chisel mr solomon	There is a little love money op good nnya fear abuden woy clonsel mr Solomon
twi_train_01505	baako suro ayigbe mafia anaa	neutral	baako suro ayigbe mafia anaa	One is afraid of Adagbe Mafia or
twi_train_01506	nti be kora kora ne s3n	neutral	nti be kora kora ne sn	So be Korah and sn
twi_train_01507	onukpa na who cause am opayin a ɔtena fie ɛma mmofra we nanka no sɛ yɛ kan nanka wefoɔ a ɔkaho bi	neutral	onukpa na who cause am opayin a ɔtena fie ɛma mmofra we nanka no sɛ yɛ kan nanka wefoɔ a ɔkaho bi	Nukpa and who can
twi_train_01508	nti wokasa te sen	neutral	nti wokasa te sen	So you talk than
twi_train_01509	moedi sika no ewiee	neutral	moedi sika no ewiee	Moding the money finished
twi_train_01510	real nigga paa na adwuma adi me sei	neutral	real nigga paa na adwuma adi me sei	Real nigga very and I'm sorry me so
twi_train_01511	saaa cmmo na 3kakyer33 wo s33 cmmo ntumi nkc fie cmmo nyaa cmmo b3kc nanso african parent suban nka wone mfante nii maame bi nanka 3te aa nka wob3te ase3	neutral	saaa cmmo na kakyer wo s cmmo ntumi nkc fie cmmo nyaa cmmo bkc nanso african parent suban nka wone mfante nii maame bi nanka te aa nka wobte ase	So cmm and tell you that cro can'
twi_train_01512	we are one😂 nso omaame twa fa akyiri	neutral	we are one nso omaame twa fa akyiri	We are one too Omaame cut behind the last one
twi_train_01513	eeeiii wo di asem b3ba ooo 😅	neutral	eeeiii wo di asem bba ooo	Eeeiii you're a word coming ooo
twi_train_01514	monni transfer news biaa ka monkda hoh	neutral	monni transfer news biaa ka monkda hoh	You don
twi_train_01515	s3 popi entum ntua a menb twen eko fie a	neutral	s popi entum ntua a menb twen eko fie a	Sp
twi_train_01516	sika ho ay3 shi nti wee yen passe	neutral	sika ho ay shi nti wee yen passe	Money ay shi So
twi_train_01517	enti barima wo si so paa obaa aka kyer3 wo s3 feeli wo da 🌚😂😂	neutral	enti barima wo si so paa obaa aka kyer wo s feeli wo da	So man you sire very much the woman You'
twi_train_01518	woha woho agenda fo yi	neutral	woha woho agenda fo yi	You hurt the Ageda fo this
twi_train_01519	na asem kor p3 na replies b3y3 5 na😂😂😂 nyame nka woho er🤣	neutral	na asem kor p na replies by  na nyame nka woho er	And one word replies By And God be with you er with you
twi_train_01520	akobam meti yɛ me ya akobam me nan yɛ me ya akabam mehonam yɛ me ya akobam sasabrono sasabrono ɛkorɔno herrrh elevy go break the akobam record	neutral	akobam meti yɛ me ya akobam me nan yɛ me ya akabam mehonam yɛ me ya akobam sasabrono sasabrono ɛkorɔno herrrh elevy go break the akobam record	Akomam I'm yamumm is my feet I'm so yaa amamm my flesh I'm a Akombaba Sasabrono Sasabrono Sɛrorh elvy go Break the Akobam Record Record Record Record Record Record Record.
twi_train_01521	nika no da me ha nso wall no na matwa masi akyire	neutral	nika no da me ha nso wall no na matwa masi akyire	The naka is also here also wall and I've cut me back
twi_train_01522	wopɛ sika kakra a fa ne nyinaa we nwii na ɛtwɛ sika ntɔ asaase	neutral	wopɛ sika kakra a fa ne nyinaa we nwii na ɛtwɛ sika ntɔ asaase	You like a small amount of money you’re all kicked and cut money to buy land
twi_train_01523	woboa 😹😹😹 adwuma adi wo 😂	neutral	woboa  adwuma adi wo	You help with the job
twi_train_01524	boys di33 so n	neutral	boys di so n	Boys din'
twi_train_01525	wo be di no	neutral	wo be di no	You'll eat it
twi_train_01526	wo p3 nwura papa adɛn yɛ frɛ wo nebuchadnezzar	neutral	wo p nwura papa adɛn yɛ frɛ wo nebuchadnezzar	You want good wests why we're going to call you Nebuchadnezzar
twi_train_01527	ya ti nso yen fa 🤦🏾‍♂️	neutral	ya ti nso yen fa ‍	ya head too take ‍
twi_train_01528	me koraa mpo me hia 200 cedis no bi ooo😒	neutral	me koraa mpo me hia  cedis no bi ooo	I even need some of the lights ooo at all.
twi_train_01529	sika duru kakra trading nso kakra eagle man 🔥🔥🔥🔥🔥	neutral	sika duru kakra trading nso kakra eagle man	a little money weigh
twi_train_01530	tan me awu official video prodby	neutral	tan me awu official video prodby	I'm dead
twi_train_01531	abrofo nso ne su dea	neutral	abrofo nso ne su dea	Abrites are also the one of Sup
twi_train_01532	wo nfa mma kumasi a gyae ɛ nka woaa wo bɛ te	neutral	wo nfa mma kumasi a gyae ɛ nka woaa wo bɛ te	You don
twi_train_01533	black rob ne kwaku kristo b3 dwa wo o jack 🤣💔	neutral	black rob ne kwaku kristo b dwa wo o jack	Black Rob and Kwaku Christ Swdve
twi_train_01534	ruth p3 kasa dodou be kasa gyan anaa	neutral	ruth p kasa dodou be kasa gyan anaa	Ruth is too much talk
twi_train_01535	otanfo ne yanko n na y3 ma nyanko oooooo is main judas br3da your punchlines that y shatta was delivering on stage 🔥🔥🔥	neutral	otanfo ne yanko n na y ma nyanko oooooo is main judas brda your punchlines that y shatta was delivering on stage	The enemy and ynko n and y for God oooo is main Judas brda Your Punchlines That Yhatta WAS Delivering on Steage
twi_train_01536	chief ey3 wa bo akokora twa so wai	neutral	chief ey wa bo akokora twa so wai	Chief ey you'
twi_train_01537	ka nɛ ka biom 😂	neutral	ka nɛ ka biom	Tell the nɛ again
twi_train_01538	sika kasa mo feeli na y33 bleedi	neutral	sika kasa mo feeli na y bleedi	Mone
twi_train_01539	yi me firi hc 😂😂😂	neutral	yi me firi hc	Take me from HC Hand
twi_train_01540	ɛnyɛ easy ooo ɛnyɛ wo dea wose ma tɔn 🤣 🤣 🤣 🤣 🤣	neutral	ɛnyɛ easy ooo ɛnyɛ wo dea wose ma tɔn	It's not easy ooo it's not your own
twi_train_01541	adanko me ba fie setti game nu to h	neutral	adanko me ba fie setti game nu to h	Adankoko I'
twi_train_01542	me nhunu nea me nka mpo 😂😂	neutral	me nhunu nea me nka mpo	I don’t even know what I don’t even feel
twi_train_01543	ashoq sef sɛ the europeans collaborate to eliminate us eii chaaman 😂	neutral	ashoq sef sɛ the europeans collaborate to eliminate us eii chaaman	Ashoq sef like The European
twi_train_01544	fun fact kotoko firi mu a na ayɛ deɛn na black stars firi mu nso a na ayɛ deɛn	neutral	fun fact kotoko firi mu a na ayɛ deɛn na black stars firi mu nso a na ayɛ deɛn	Fun Fact Kotoko comes out what is the black starts.
twi_train_01545	eeeeiii na mi nsu minka s3n	neutral	eeeeiii na mi nsu minka sn	Eeiii and I water I don't say sn
twi_train_01546	hmmmmm me kwame deaɛ what ill tell you is twa car bra metwɛaa ɛnkyeaaa nkɔ ma kofi banasco wɔ central police barracks wei fri derek hɔ wɔ agric nsema	neutral	hmmmmm me kwame deaɛ what ill tell you is twa car bra metwɛaa ɛnkyeaaa nkɔ ma kofi banasco wɔ central police barracks wei fri derek hɔ wɔ agric nsema	Hmmmmm I Kwame what Ill Ill You are about a car come I wait for me for Kofianasco in the Central Poly barracks This this is from derek in Agricrina news
twi_train_01547	herh sika p3 den nono	neutral	herh sika p den nono	Herh money p nnyi nono
twi_train_01548	maame kaawoho fre mafia na wonkawoho mma adede3 eii mpa woho twe wo make ups na fawoho momo aaa me sending eii momo aaa me sending eeei mep3 s3 wopa wo ho ~killer verse by 🦍	neutral	maame kaawoho fre mafia na wonkawoho mma adede eii mpa woho twe wo make ups na fawoho momo aaa me sending eii momo aaa me sending eeei mep s wopa wo ho killer verse by	Mother kawoo call mafia and you don't talk to something ei ei ei ei ei ei ei ei ei ei ei ei ei ei ei ei ei ei i beoho momoa aaa I'm iendiing Eimo aaa I'm able
twi_train_01549	ft 👑 ohia official video stream here ↪ ohia ma me ky3 1don 1man 1stand ohia ma me ky3 1 gun 1man 1stand ohia ma me ky3	neutral	ft  ohia official video stream here ↪ ohia ma me ky don man stand ohia ma me ky  gun man stand ohia ma me ky	You
twi_train_01550	eeeeeih sofo koraa get broken heart na u kofi nti way no dey pray😂😂😂😂	neutral	eeeeeih sofo koraa get broken heart na u kofi nti way no dey pray	Eeeeeeih The Get Broken Heart and u Kofi So Way No Dey Pray
twi_train_01551	enti barima wo si so paa obaa aka kyer3 wo s3 feeli wo da 🌚😂😂	neutral	enti barima wo si so paa obaa aka kyer wo s feeli wo da	So man you sire very much the woman You'
twi_train_01552	sika de3 wo b3gye o nanso wob3 da gee	neutral	sika de wo bgye o nanso wob da gee	Money takes you o But you'll sleep Gee
twi_train_01553	nti y3nka ho bi anaa☹️	neutral	nti ynka ho bi anaa	So y ynd some of it or
twi_train_01554	ei ɛtwɛ behunu ne wura na abrɛ 🤣 🤣 so dont you fear women kyerɛ sɛ generation wei deɛ twemdɛɛwa foɔ nkoaaa	neutral	ei ɛtwɛ behunu ne wura na abrɛ   so dont you fear women kyerɛ sɛ generation wei deɛ twemdɛɛwa foɔ nkoaaa	Ewe wait to see its master and tiredly you dont you fear Women means that this is the only thing
twi_train_01555	lotto kwraa metwa na bet🤗	neutral	lotto kwraa metwa na bet	Long
twi_train_01556	brofo na baako baako sei	neutral	brofo na baako baako sei	brofo and one so
twi_train_01557	aden sika nahye mr rich and handsome	neutral	aden sika nahye mr rich and handsome	Aden money Nahye Mr Rich and Handsome
twi_train_01558	enti jm deɛɛɔnyɛ father anaa 😢😢	neutral	enti jm deɛɛɔnyɛ father anaa	So jM
twi_train_01559	wo nipa ɔnka hwu o 😂😂😂😂😂😂😂😂😂😂	neutral	wo nipa ɔnka hwu o	Your man doesn't tell the light
twi_train_01560	ow nti kabutey dier nka hon bi anaa 😂😂😂😢	neutral	ow nti kabutey dier nka hon bi anaa	ow why kabutey dier is no bone or
twi_train_01561	ah ka na ka biom	neutral	ah ka na ka biom	Ah na na tell back
twi_train_01562	wofa wei ɛyɛ wasɛm😂	neutral	wofa wei ɛyɛ wasɛm	You take this it up
twi_train_01563	😹😹😹😹wo nkoaa wo yerenom nsia wo mma moron wosan he ha 33p3 cbaa biom ehh😂😂😂😂	neutral	wo nkoaa wo yerenom nsia wo mma moron wosan he ha p cbaa biom ehh	Your slave
twi_train_01564	hajia ansaa jallabia maa anaa yooyoo me ohh haba hajia🤦🏽‍♂️ hajia nna ganni boxer nka tchikin jallabia fa me eeeii hajia keenan 😅 then i pull up no long talk 😂😂😂	neutral	hajia ansaa jallabia maa anaa yooyoo me ohh haba hajia‍ hajia nna ganni boxer nka tchikin jallabia fa me eeeii hajia keenan  then i pull up no long talk	hajia before Jalabiaba gave or yoooyyi me ohh Haba Hajia‍ here days gania boxer ka tchinin Jalabia take me eeii here
twi_train_01565	s3 anka wop3 as3m aka 3y3 vangelist na abor wo mmum	neutral	s anka wop asm aka y vangelist na abor wo mmum	If you would like a word to say we'
twi_train_01566	enti na menni boy no oo😂😂😂	neutral	enti na menni boy no oo	So I didn't have the boy oo
twi_train_01567	pentecost nso ebɔto paanoo a ɔno dze this year ɔnnyɛ small wc water na erebesave	neutral	pentecost nso ebɔto paanoo a ɔno dze this year ɔnnyɛ small wc water na erebesave	Penttecost is also on the bread that has this year not a small wc Water and break
twi_train_01568	ghana fo anka baako b3ti	neutral	ghana fo anka baako bti	Ghana fo will be one bti bti
twi_train_01569	ɔpɛ sɛ ɔkyerɛ sɛ kanye yɛ special nti ɔnim ɔnoa ne next moves and way forward but ɔno sarkodie no deɛ adwuma no paa na ɔyɛ no more	neutral	ɔpɛ sɛ ɔkyerɛ sɛ kanye yɛ special nti ɔnim ɔnoa ne next moves and way forward but ɔno sarkodie no deɛ adwuma no paa na ɔyɛ no more	He wants to prove that it is a special so he knows he is the one his Forward But his Sarkodie he does the more things more
twi_train_01570	wow mu aa 3nhy3 ma wonni mu nso aaa 3nt sini sleep	neutral	wow mu aa nhy ma wonni mu nso aaa nt sini sleep	You're also aa nty for you aaa nt movie sleep
twi_train_01571	aden mede3 me nka ho anaa	neutral	aden mede me nka ho anaa	aden I'll add to it or
twi_train_01572	s3 shatta dede o s3 wana nu oto tramadol ehu b3l3 bi	neutral	s shatta dede o s wana nu oto tramadol ehu bl bi	Shatta House O s swaa nu oto pamadol fear bil bL bL bi
twi_train_01573	adanko nane nduru paddle nanso p3 s3 twi sakre	neutral	adanko nane nduru paddle nanso p s twi sakre	Adanko'
twi_train_01574	enti heaven yi wo b3 ko bi dierr	neutral	enti heaven yi wo b ko bi dierr	So heaven this b fighti dierr
twi_train_01575	gbee naabu and say fi repeat anaa	neutral	gbee naabu and say fi repeat anaa	GBE LBE Naabu And say from Repeat or
twi_train_01576	na s3 wo bet sika no asa😂 nti cheque b3n biom😂	neutral	na s wo bet sika no asa nti cheque bn biom	And if you have the money run out so cheque bn again again
twi_train_01577	loan mpo nie na anka permanent deal 😂😂😂	neutral	loan mpo nie na anka permanent deal	Even Loan is even the Permanent Deal
twi_train_01578	aww bro🙄 ka naka noh biom	neutral	aww bro ka naka noh biom	Aww Bro ka Naka Noh again
twi_train_01579	saaa cmmo na 3kakyer33 wo s33 cmmo ntumi nkc fie cmmo nyaa cmmo b3kc nanso african parent suban nka wone mfante nii maame bi nanka 3te aa nka wob3te ase3	neutral	saaa cmmo na kakyer wo s cmmo ntumi nkc fie cmmo nyaa cmmo bkc nanso african parent suban nka wone mfante nii maame bi nanka te aa nka wobte ase	So cmm and tell you that cro can'
twi_train_01580	nipa tietia a wato dmuhrrr gyes3 agradaaa na 3b3 titi net3m	neutral	nipa tietia a wato dmuhrrr gyes agradaaa na b titi netm	The human sentence abuhrrrrr us
twi_train_01581	buy wig na ti ti fa tari h😎	neutral	buy wig na ti ti fa tari h	Buy wig and head over tari h
twi_train_01582	suro nyimpa atse wayoosi wfr3 no beyie ba obiara nnhu no w krom ha oo odur enyimbir aaa y3 hen w sunsum musnap audiosgt😂	neutral	suro nyimpa atse wayoosi wfr no beyie ba obiara nnhu no w krom ha oo odur enyimbir aaa y hen w sunsum musnap audiosgt	Fear Me WAYI WILL WE STATE NO OF No NOT NO NOT CROM ROST AAA AAAA OF THE SHEED WILL WE WILL AUDISGT
twi_train_01583	esi mpo anyɛ yie na araba 😜	neutral	esi mpo anyɛ yie na araba	Esi even didn’t work the Araba
twi_train_01584	dawu mpo nie na tamale	neutral	dawu mpo nie na tamale	It’
twi_train_01585	sendi mi na minsendi mawu🙁	neutral	sendi mi na minsendi mawu	Sendi mi and I'm dead
twi_train_01586	ayoo nti metwen daben 😂😂😂me sika no ahye aky3 so i was on break	neutral	ayoo nti metwen daben me sika no ahye aky so i was on break	Ayoo so I'm waiting daben I'
twi_train_01587	masa gyae na wo boa 🤣	neutral	masa gyae na wo boa	Masa stop and you help
twi_train_01588	mewo sika aa s3 anka menp3 such gals 😹	neutral	mewo sika aa s anka menp such gals	I had money aa If Menp Such Gals
twi_train_01589	ey enti kote3 na ay3 tes3 gyidi kokoo sofo abaa no	neutral	ey enti kote na ay tes gyidi kokoo sofo abaa no	it'
twi_train_01590	lol dede paa anaa u dont like rap cos eii	neutral	lol dede paa anaa u dont like rap cos eii	Lol no noise or u dont like rap cos eiii
twi_train_01591	errr enti nss fo yiaa omo ani abre omo h me bisa oo enti after nss yi mo new location y3 hen hmmm 🤔	neutral	errr enti nss fo yiaa omo ani abre omo h me bisa oo enti after nss yi mo new location y hen hmmm	errr so nss yoa yiaa yiaaa abre omo h me ask oo So after nss take the new location y hen Hmmm
twi_train_01592	obama ano ɛya na me nyɛ den ni	neutral	obama ano ɛya na me nyɛ den ni	The ed
twi_train_01593	chaaman fa 0 twa to ma me wai	neutral	chaaman fa  twa to ma me wai	Chamana to a pass
twi_train_01594	kejetia baako phone bɛyera pɛɛɛɛɛ	neutral	kejetia baako phone bɛyera pɛɛɛɛɛ	One kejettian phon will be gone away from the
twi_train_01595	masa aden yayɛ wo deɛn😀😀😀	neutral	masa aden yayɛ wo deɛn	Massa aden do you what you are
twi_train_01596	asa asika no wan run this p e dy pain me	neutral	asa asika no wan run this p e dy pain me	Asa affair wan run this p e dy pain me
twi_train_01597	adeɛ a ɛnyɛ yie no wo yɛ no deɛn aaaaaaaaaaa ɛnyɛ yie	neutral	adeɛ a ɛnyɛ yie no wo yɛ no deɛn aaaaaaaaaaa ɛnyɛ yie	A thing you do is what aaaaaaaaaaaaaaaaaaa
twi_train_01598	daabi anka nsh3 breesi ne kobene 3ntwa adwaadwo anaa	neutral	daabi anka nsh breesi ne kobene ntwa adwaadwo anaa	No if sh breesi and Kobene have not cut the
twi_train_01599	mene wo ada obi see meboa na ɛnnyɛ nokware a wei nso yɛ duabo menteaseɛ koraa oo	neutral	mene wo ada obi see meboa na ɛnnyɛ nokware a wei nso yɛ duabo menteaseɛ koraa oo	I'm sleeping with you someone see me help and not true a this is also is a tree I don't understand at all ooo
twi_train_01600	🎶 wc de no dada dada s33 na wadaada me oh enti sweetie sweetie nti na masweetie 🎶	neutral	wc de no dada dada s na wadaada me oh enti sweetie sweetie nti na masweetie	They already have already been a
twi_train_01601	de3n paa na ka y3 wakeka abo mu saa k3k3	neutral	den paa na ka y wakeka abo mu saa kk	YEW is very strong
twi_train_01602	agyekum tease mpo na mo ye nayie sorry agyekum life isnt far you fought well 😢😢	neutral	agyekum tease mpo na mo ye nayie sorry agyekum life isnt far you fought well	Agyekum tease even when you are a dry Sorry Agykuku Life Ist Fagt well wellell
twi_train_01603	mo ne the reason why a magya me wife nti mongya leggers no sh3	neutral	mo ne the reason why a magya me wife nti mongya leggers no sh	You and The Reason I'm Not A
twi_train_01604	na car mu atopa mpo be 10k yi na nka canabisi nso 3h	neutral	na car mu atopa mpo be k yi na nka canabisi nso h	and even in car
twi_train_01605	oya kowa kye kakra 😂😂😂 afe wu nay naaa😂😂😂	neutral	oya kowa kye kakra  afe wu nay naaa	Oya kwa tomorrow a little year dies naaa
twi_train_01606	nyam moko and fikyiri the bɛntoa fii ne to	neutral	nyam moko and fikyiri the bɛntoa fii ne to	GO
twi_train_01607	boadu nti ɛkɔsi sɛn kurt yaanom hyɛɛ baako boadu boss adeɛ no deɛ fa cup naa na ɛwɔ sɛ mogo moho mayɛn na yɛhyɛ mo na yɛgye kurt hwɛ hahaha theyre still having conversation as im speaking to you 😀😀😀😀😀	neutral	boadu nti ɛkɔsi sɛn kurt yaanom hyɛɛ baako boadu boss adeɛ no deɛ fa cup naa na ɛwɔ sɛ mogo moho mayɛn na yɛhyɛ mo na yɛgye kurt hwɛ hahaha theyre still having conversation as im speaking to you	Asn tunt Yaanom ordered one boss something is what you need to be cut naa and we have to take kwat sap
twi_train_01608	masa 2 chances sɛ sɛn 😂😂😂	neutral	masa  chances sɛ sɛn	Massa Cances hangs like hanging
twi_train_01609	wo nni sika wo di odo ye den nana 😂😂	neutral	wo nni sika wo di odo ye den nana	You don't have money You'
twi_train_01610	once said girl no otata me errh na otetee me peace oma m3n tua mi mma school fees but i refuse to be broke by r2bees ode ma katua ko ako ri brodo ne cheese 🧀 mede3 magyimi na meri gari ne beans	neutral	once said girl no otata me errh na otetee me peace oma mn tua mi mma school fees but i refuse to be broke by rbees ode ma katua ko ako ri brodo ne cheese  mede magyimi na meri gari ne beans	Orice Said the girl Otata me errh and she raised my peace oma mn pays my children'
twi_train_01611	3tw3 mpo nti y3 missi final exams na $300m	neutral	tw mpo nti y missi final exams na m	jw.org en
twi_train_01612	ha mi eko ma ye	neutral	ha mi eko ma ye	here mime for ye ye
twi_train_01613	aden y3de3 yenka ho bi anaa	neutral	aden yde yenka ho bi anaa	Aden yds us some or
twi_train_01614	kwadwo na ha nso eerhh	neutral	kwadwo na ha nso eerhh	Kwadwo and here Eerhhhh
twi_train_01615	kwabena ka na ka biom asem oooo	neutral	kwabena ka na ka biom asem oooo	Kwabena says and tell it again the story oooo
twi_train_01616	wa saa bone nso ka wobra ho🙄😹	neutral	wa saa bone nso ka wobra ho	Wa that sin is also with you.
twi_train_01617	no pattern papa biaaa agon nkoaa	neutral	no pattern papa biaaa agon nkoaa	no Pattern father agon alone
twi_train_01618	baako w heaven baako nso w efuom	neutral	baako w heaven baako nso w efuom	one in the earth one in the field.
twi_train_01619	loyal nti ngu on bl3da saa tete ahumbr no atwam dadaaada o	neutral	loyal nti ngu on blda saa tete ahumbr no atwam dadaaada o	So Loyal so don
twi_train_01620	adwen bone nti obiaa de wire god na 3to wall	neutral	adwen bone nti obiaa de wire god na to wall	A BRITICTE
twi_train_01621	lmao ei pearl na wo fr3 woha🤣🤣🤣🤣	neutral	lmao ei pearl na wo fr woha	lmao ei Pearl and you called you
twi_train_01622	amakye dede kose kose amakye dede mempena yadee daddy lumba ankwanoma adane best maafio dr k gyasi gyemerekuku nana ampadu mother paapa yankson mensei me din kojo antwi kakayi kwabena kwabena aso daddy lumba makra mo kofi b akua ataa k k fosu kyere me	neutral	amakye dede kose kose amakye dede mempena yadee daddy lumba ankwanoma adane best maafio dr k gyasi gyemerekuku nana ampadu mother paapa yankson mensei me din kojo antwi kakayi kwabena kwabena aso daddy lumba makra mo kofi b akua ataa k k fosu kyere me	Amakye Dede kose kese kose kose kose kose kose yama yawɛna yawɛnady lumbafoana the Best Best maooo d Gyasi isreme I am Ampadu my son yankson I'm not sure what to do
twi_train_01623	kofi kinaata okyeame kwame nana ama sneaker nyame king sark kotoko adonko kidi fameye	neutral	kofi kinaata okyeame kwame nana ama sneaker nyame king sark kotoko adonko kidi fameye	Kofi Kinaat
